# Renewables.ninja Solar PV (Point API) - 50.978, 11.029 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/Berlin, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/Berlin", "electricity": "kW", "irradiance_direct": "kW/m\u00b2", "irradiance_diffuse": "kW/m\u00b2", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "50.9777974", "lon": "11.0287364", "date_from": "2020-01-01", "date_to": "2020-12-31", "dataset": "merra2", "capacity": "48.24", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2020-01-14 04:00,2020-01-14 05:00,0,0,0,1.345
2020-01-14 05:00,2020-01-14 06:00,0,0,0,1.290
2020-01-14 06:00,2020-01-14 07:00,0,0,0,1.071
2020-01-14 07:00,2020-01-14 08:00,1.029,0.019,0.015,1.142
2020-01-14 08:00,2020-01-14 09:00,3.221,0.029,0.054,2.072
2020-01-14 09:00,2020-01-14 10:00,4.911,0.037,0.083,3.264
2020-01-14 10:00,2020-01-14 11:00,12.423,0.166,0.119,4.705
2020-01-14 11:00,2020-01-14 12:00,15.996,0.251,0.115,5.908
2020-01-14 12:00,2020-01-14 13:00,11.267,0.150,0.111,6.393
2020-01-14 13:00,2020-01-14 14:00,5.226,0.050,0.079,6.272
2020-01-14 14:00,2020-01-14 15:00,1.538,0.013,0.033,5.779
2020-01-14 15:00,2020-01-14 16:00,0,0.001,0.002,5.247
2020-01-14 16:00,2020-01-14 17:00,0,0,0,5.182
2020-01-14 17:00,2020-01-14 18:00,0,0,0,5.261
2020-01-14 18:00,2020-01-14 19:00,0,0,0,5.280
2020-01-14 19:00,2020-01-14 20:00,0,0,0,5.307
2020-01-14 20:00,2020-01-14 21:00,0,0,0,5.335
2020-01-14 21:00,2020-01-14 22:00,0,0,0,5.221
2020-01-14 22:00,2020-01-14 23:00,0,0,0,4.959
2020-01-14 23:00,2020-01-15 00:00,0,0,0,4.674
2020-01-15 00:00,2020-01-15 01:00,0,0,0,4.491
2020-01-15 01:00,2020-01-15 02:00,0,0,0,4.419
2020-01-15 02:00,2020-01-15 03:00,0,0,0,4.366
2020-01-15 03:00,2020-01-15 04:00,0,0,0,4.458
2020-01-15 04:00,2020-01-15 05:00,0,0,0,4.520
2020-01-15 05:00,2020-01-15 06:00,0,0,0,4.174
2020-01-15 06:00,2020-01-15 07:00,0,0,0,3.478
2020-01-15 07:00,2020-01-15 08:00,2.484,0.053,0.015,3.071
2020-01-15 08:00,2020-01-15 09:00,13.343,0.255,0.048,3.661
2020-01-15 09:00,2020-01-15 10:00,21.047,0.426,0.058,5.091
2020-01-15 10:00,2020-01-15 11:00,24.622,0.515,0.063,6.712
2020-01-15 11:00,2020-01-15 12:00,24.958,0.527,0.065,8.146
2020-01-15 12:00,2020-01-15 13:00,22.663,0.473,0.062,8.776
2020-01-15 13:00,2020-01-15 14:00,16.907,0.339,0.055,8.668
2020-01-15 14:00,2020-01-15 15:00,7.341,0.138,0.037,7.598
2020-01-15 15:00,2020-01-15 16:00,0.054,0.005,0.003,6.007
2020-01-15 16:00,2020-01-15 17:00,0,0,0,5.549
2020-01-15 17:00,2020-01-15 18:00,0,0,0,5.449
2020-01-15 18:00,2020-01-15 19:00,0,0,0,5.567
2020-01-15 19:00,2020-01-15 20:00,0,0,0,5.617
2020-01-15 20:00,2020-01-15 21:00,0,0,0,5.390
2020-01-15 21:00,2020-01-15 22:00,0,0,0,5.156
